"epsilon","zeta","nu_short[1]","nu_short[2]","nu_short[3]","nu_short[4]","nu_short[5]","nu_short[6]","nu_short[7]","nu_short[8]","nu_short[9]","nu_short[10]","inoculum","beta_short[1]","beta_short[2]","beta_short[3]","r","alpha","gamma","x0","k0","x1","k1","x2","k2","x3","k3","x4","k4","u1","u2","u3","u4"
0.0605033,0.626145,0.000490064,0.00040415,0.000602494,0.000746872,0.00105792,0.00136516,0.00265729,0.00563752,0.0123771,0.0374788,0.000131155,0.390101,0.990172,1,65.0275,0.254799,0.280581,28.0239,0.62449,62.1907,1.38742,179.092,1.88724,260.116,0.508191,298.008,1.50494,0.195922,0.391494,0.217343,0.461694
0.0572897,0.684984,0.000233104,0.000243485,0.000354599,0.0007967,0.00107581,0.00150326,0.00265007,0.00565402,0.0121941,0.0381566,0.000106481,0.532923,0.947436,1,65.8717,0.32874,0.274445,26.7703,0.435428,62.6559,1.65483,179.266,0.880457,260.924,1.0702,295.99,1.07776,0.190355,0.369541,0.21697,0.395472
0.0586946,0.600421,0.000289528,0.000174208,0.000323171,0.00081079,0.00110151,0.00153346,0.00279177,0.00584515,0.013304,0.0393244,0.000114307,0.573569,0.941987,1,72.4094,0.271451,0.265085,27.2458,0.323266,63.569,1.08869,178.741,0.4965,260.244,0.293405,296.283,1.84667,0.190769,0.369512,0.194772,0.408539
0.0591489,0.703802,0.000259683,0.000191579,0.000332541,0.000936832,0.00128527,0.00172312,0.00329292,0.00690044,0.0143676,0.0465916,0.000104853,0.636949,0.944334,1,57.1573,0.289409,0.296357,27.4842,0.814058,62.3629,1.93281,181.595,0.445745,258.586,0.329057,299.374,0.788518,0.193267,0.382143,0.218289,0.429198
0.0541133,0.758447,0.000385325,0.000326915,0.000498018,0.000878001,0.0011228,0.00149323,0.00278612,0.00602544,0.0133961,0.0406423,0.000100896,0.474207,0.979468,1,51.0249,0.360005,0.278733,27.5243,0.670593,62.9707,0.974393,176.775,1.86079,261.366,0.687713,296.112,1.9105,0.185518,0.383534,0.210483,0.422339
0.0511853,0.726108,0.000297046,0.000243277,0.000442164,0.00077182,0.000999591,0.00136152,0.00253533,0.00539502,0.011303,0.0366992,0.000150792,0.463112,0.971176,1,57.952,0.317011,0.259895,28.0645,1.29195,63.605,1.65284,180.485,0.817798,258.818,0.806977,298.055,0.580635,0.20559,0.414859,0.239413,0.463265
0.0519867,0.605762,0.000355536,0.0003151,0.000455387,0.000746396,0.00107176,0.00144538,0.00262974,0.00539365,0.0120433,0.0366549,0.000148721,0.432904,0.931103,1,68.7211,0.266721,0.23238,28.6986,2.2987,64.2997,1.20274,179.841,0.991736,259.753,0.455399,297.24,1.68853,0.208965,0.398013,0.208319,0.413716
0.0619957,0.664993,0.000407196,0.00037146,0.0004987,0.000805229,0.00103798,0.00141336,0.00264213,0.00548035,0.01163,0.0367884,0.000115819,0.419734,0.967241,1,70.7305,0.276222,0.291015,27.9077,0.621844,63.4606,1.98596,178.26,1.6968,261.119,1.83399,297.056,0.566827,0.19555,0.382377,0.224804,0.440499
0.0552334,0.719366,0.000688024,0.000502207,0.000745483,0.00079961,0.00115627,0.00155557,0.00270257,0.00600483,0.013428,0.0405544,0.000128603,0.331205,0.98863,1,61.4514,0.298813,0.277486,28.9242,2.3984,64.3883,1.03577,178.086,0.568209,261.113,0.409857,297.398,2.42306,0.20928,0.409408,0.235143,0.466197
0.0528348,0.697101,0.00026396,0.00026379,0.000426423,0.000756087,0.000990667,0.00134596,0.00258269,0.00530935,0.0110745,0.0354389,0.000141599,0.472473,0.981301,1,60.5015,0.295486,0.261273,28.3224,1.68444,62.6613,1.23071,178.262,0.756457,261.395,0.612395,295.194,0.463814,0.193143,0.397483,0.210863,0.440626
0.041035,0.729552,0.00017269,0.000137609,0.000242922,0.00058577,0.000819224,0.00112325,0.0022042,0.00464999,0.0105865,0.0316177,0.000173939,0.666828,0.99362,1,53.2866,0.366135,0.225025,28.55,0.939994,63.9514,1.55744,178.893,2.19781,260.358,1.16852,299.588,2.42569,0.209101,0.426116,0.243962,0.495428
0.0460527,0.813529,0.000314137,0.000273505,0.000428627,0.000718352,0.00096776,0.00124219,0.00242339,0.00514607,0.0108358,0.034253,0.000123602,0.461004,0.968837,1,54.028,0.458024,0.253345,28.833,1.02575,62.9876,0.789269,180.719,0.504484,260.961,0.896059,298.902,0.341383,0.220344,0.43908,0.262339,0.51199
0.0453447,0.823871,0.000298036,0.000263284,0.000415531,0.00068436,0.000962468,0.00132273,0.0023291,0.00509689,0.0111571,0.0351167,0.000125365,0.474966,0.996644,1,67.5637,0.458748,0.255589,28.3432,0.425224,65.0961,1.01092,180.961,0.387971,261.491,0.875408,295.376,0.45315,0.217385,0.430526,0.251454,0.487208
0.0535723,0.687601,0.000265278,0.000251138,0.000373567,0.000755564,0.0010656,0.00142684,0.00255346,0.00534727,0.0120018,0.0365573,0.000137765,0.52116,0.929758,1,51.987,0.292715,0.255634,28.1941,1.34747,64.3562,1.34037,177.371,0.377769,258.269,0.704902,296.418,1.36962,0.191101,0.394533,0.214767,0.426038
0.0548054,0.747588,0.000290627,0.000221715,0.00046266,0.00083156,0.00112137,0.00150474,0.00285697,0.00585971,0.012656,0.040587,0.000136474,0.524224,0.975459,1,66.9393,0.310919,0.287623,27.8482,0.65633,64.3955,4.21845,179.647,2.04484,258.87,2.21419,298.973,0.371227,0.205849,0.412897,0.237995,0.475317
0.0538149,0.788592,0.000328785,0.000354737,0.000433821,0.000785266,0.00107219,0.0013884,0.00262184,0.00558317,0.012042,0.0359174,0.000113233,0.431822,0.968917,1,48.0063,0.379038,0.282575,28.0656,1.99498,63.8529,0.270956,177.876,0.841453,262.302,0.329109,295.08,1.76496,0.202948,0.406739,0.227389,0.457859
0.0529016,0.791792,0.000276054,0.000304161,0.000545114,0.000738602,0.00104565,0.00140435,0.0024504,0.00526603,0.011231,0.0344598,0.000121375,0.413734,0.993667,1,55.8445,0.368194,0.279495,28.0426,1.7876,63.738,0.324276,177.798,1.34001,262.255,0.354199,296.544,1.58276,0.194415,0.405144,0.237239,0.473996
0.0462634,0.810222,0.000314886,0.00023566,0.000315174,0.000666399,0.000928116,0.00122529,0.00239271,0.00505519,0.0113163,0.0337448,0.000157996,0.544075,0.995796,1,44.0318,0.368599,0.25886,28.4969,2.141,65.649,4.67402,176.42,2.84854,264.007,0.988838,295.597,1.18242,0.20423,0.41969,0.230005,0.485084
0.0496273,0.701639,0.000293461,0.0001928,0.000385138,0.00069116,0.000976093,0.00120325,0.00237465,0.00517327,0.0108977,0.034694,0.000107454,0.51085,0.998748,1,61.54,0.371447,0.253173,27.9066,0.450653,62.8827,0.539391,181.288,0.519672,259.315,0.816885,298.334,0.715392,0.200159,0.399411,0.232932,0.452468
0.0602564,0.730946,0.000275423,0.000248007,0.000555747,0.00105114,0.00147122,0.00208032,0.00371089,0.00743071,0.0155047,0.0502459,9.6296e-05,0.537971,0.867789,1,65.4465,0.309603,0.284285,27.7441,1.67554,63.6644,0.392865,177.507,1.39123,261.826,0.583254,295.966,0.612984,0.187623,0.380217,0.179948,0.388566
0.0493518,0.737647,0.000342831,0.000166491,0.000381224,0.000643035,0.000898017,0.00122478,0.00228744,0.00496615,0.0105752,0.0322318,0.000114314,0.484806,0.98543,1,64.0508,0.414956,0.259611,28.1248,0.436738,62.5882,0.691167,180.392,0.628483,259.141,0.555295,300.472,0.264031,0.217601,0.415633,0.275476,0.502591
0.0498312,0.768993,0.000352724,0.00032167,0.000493141,0.000755097,0.00102309,0.00140725,0.00260752,0.00540532,0.0121331,0.0381398,0.000127346,0.444812,0.993663,1,51.3945,0.36129,0.267602,28.9157,1.05421,63.5077,1.06591,179.423,1.52285,259.874,0.754828,296.735,1.95061,0.21193,0.426804,0.244549,0.489507
0.0560931,0.661608,0.000223076,0.000192227,0.000366591,0.000682846,0.000920234,0.00129854,0.00244427,0.0051822,0.0110233,0.0338153,0.000135528,0.50064,0.985755,1,59.392,0.292945,0.27535,28.1305,0.564945,63.8149,0.901447,180.304,0.730516,258.508,1.23107,298.725,0.500053,0.208785,0.402111,0.257803,0.454465
0.0527267,0.720686,0.000333094,0.000265602,0.000423632,0.000804614,0.00109602,0.00143589,0.00262798,0.0058645,0.0128077,0.0384331,0.000107658,0.52892,0.96068,1,55.8369,0.364119,0.271739,27.9512,0.62081,59.9889,0.671021,180.023,1.49479,259.503,2.23864,301.523,0.49026,0.212836,0.403806,0.257634,0.484158
0.0496258,0.804982,0.000312284,0.000309636,0.000507126,0.000945869,0.00128132,0.00164573,0.00330935,0.00694381,0.0151766,0.048948,0.000101015,0.553197,0.999195,1,58.9468,0.357311,0.274716,28.5626,2.72497,66.8033,3.61533,179.811,1.97246,264.197,0.299092,293.486,0.461747,0.195925,0.391383,0.16934,0.422548
0.0479413,0.811716,0.000351022,0.000295564,0.00037283,0.000905328,0.00126238,0.00162501,0.00311266,0.00677892,0.014545,0.0477907,0.000118451,0.570339,0.998401,1,60.2349,0.347283,0.265371,28.1226,3.86948,66.8783,2.70739,180.615,1.43107,262.771,0.337856,293.381,0.605998,0.186187,0.398313,0.162415,0.42494
0.0483688,0.790028,0.000228757,0.000240054,0.00044633,0.000822995,0.00115788,0.00158127,0.0028579,0.00614547,0.0137876,0.0433617,0.000117349,0.54846,0.997104,1,37.9986,0.354822,0.263111,28.1215,0.584079,67.823,0.467166,179.016,0.350125,261.749,0.423524,293.022,0.4733,0.193516,0.39102,0.192527,0.405128
0.0560828,0.747128,0.000833069,0.000616477,0.00115214,0.00114072,0.00153655,0.00205674,0.00379032,0.00800513,0.0175386,0.0565428,6.08197e-05,0.328,0.958549,1,65.8448,0.378547,0.274142,28.1965,3.00227,62.8454,1.16155,181.22,0.303021,259.772,0.435764,295.616,1.80864,0.187543,0.375906,0.185017,0.36442
0.0507511,0.714643,0.000351111,0.000350127,0.00061949,0.000830114,0.00118661,0.00157909,0.00290392,0.00598274,0.0133188,0.0434028,0.000174339,0.402975,0.977754,1,49.8376,0.2738,0.256597,28.7476,0.986976,65.1206,2.3727,178.801,0.528859,260.162,0.444474,295.127,0.921548,0.206069,0.427903,0.214155,0.431287
0.0554608,0.851939,0.000285762,0.000266445,0.000480155,0.000831405,0.00121408,0.00156587,0.00297412,0.00632848,0.0136063,0.0413037,0.000111183,0.499994,0.961005,1,56.4428,0.386128,0.30903,27.9209,0.503028,63.4151,0.772166,177.468,1.1321,263.749,0.300031,294.593,0.833071,0.205085,0.414698,0.231674,0.457157
0.0513995,0.90162,0.000475675,0.000364448,0.000596424,0.00129623,0.00159141,0.00214982,0.0041212,0.00833778,0.0186898,0.0605915,9.62576e-05,0.539991,0.947214,1,54.1498,0.41068,0.301668,28.8122,2.88999,63.9931,2.79505,180.485,1.29136,261.819,0.326243,295.755,1.2086,0.221257,0.427705,0.228409,0.424897
0.0583838,0.711689,0.000304175,0.000330613,0.000480416,0.00104516,0.00158626,0.00212798,0.00394945,0.00795925,0.0174484,0.055813,0.000112308,0.581741,0.904117,1,51.4245,0.281828,0.289964,28.3077,1.22638,63.8978,1.00424,179.944,1.09478,259.327,0.400627,294.46,1.34328,0.210995,0.400687,0.208191,0.384032
0.0577153,0.717474,0.000345452,0.000261493,0.000517013,0.00109441,0.00161181,0.00213858,0.00389967,0.00800257,0.0174341,0.0556598,9.2704e-05,0.557145,0.924809,1,59.1857,0.295234,0.285603,28.3909,1.97372,63.3374,1.22733,180.586,1.08765,259.039,0.432083,296.466,1.18634,0.196085,0.389813,0.199413,0.3828
0.0573639,0.719481,0.000391321,0.00040098,0.000552448,0.00107629,0.00140385,0.00196979,0.00371379,0.00758449,0.016498,0.0542261,0.000101289,0.493391,0.96072,1,52.6242,0.295691,0.294719,29.0838,1.64101,62.5106,2.84857,178.182,0.47259,259.543,1.17102,295.793,4.84974,0.209805,0.410153,0.217201,0.407616
0.0515968,0.72387,0.000337213,0.000331026,0.000469319,0.00073327,0.00104604,0.00136341,0.0025448,0.0053077,0.0116757,0.0364226,0.000133148,0.436567,0.954459,1,58.1199,0.34947,0.263124,28.5695,0.606202,61.0827,0.910842,179.174,1.47836,259.868,0.373108,300.382,0.337839,0.219671,0.425956,0.255826,0.516525
0.0499124,0.67067,0.000418947,0.000288372,0.000483632,0.000626764,0.000930931,0.0012165,0.00230804,0.00476461,0.0102821,0.0318049,0.000156017,0.393101,0.972092,1,66.0474,0.326697,0.244035,28.3807,0.668958,61.6826,0.940899,178.535,1.37885,259.87,0.473002,300.885,0.285177,0.216105,0.419665,0.251779,0.514783
0.0505005,0.65711,0.000335833,0.000269233,0.000450506,0.000794974,0.00101584,0.00136827,0.00259289,0.00524418,0.0116585,0.036359,0.000151662,0.454761,0.941932,1,58.4982,0.304073,0.246374,29.1973,1.16005,61.0502,2.62499,180.55,0.873409,260.277,1.62934,296.14,1.22919,0.225413,0.432841,0.24149,0.445982
0.0610053,0.815774,0.000337808,0.000371351,0.000585242,0.000894837,0.00129115,0.0017564,0.00320819,0.00669092,0.0147862,0.0454779,0.000120616,0.457792,0.984906,1,46.2705,0.328151,0.338913,28.1836,0.558434,64.078,0.887712,179.002,1.8685,259.081,0.892186,301.185,0.791615,0.220685,0.427515,0.274753,0.537184
0.0457068,0.713041,0.000265958,0.000211347,0.000460318,0.000660712,0.000912488,0.00129429,0.00238961,0.00516962,0.0109794,0.0342089,0.000136204,0.459964,0.968953,1,65.9038,0.368741,0.233927,28.9994,0.790224,63.4919,0.561588,179.231,0.693852,262.383,0.856808,295.982,2.15394,0.217079,0.420604,0.225987,0.447887
0.0553157,0.688982,0.000203171,0.000156096,0.000307483,0.000882794,0.00110846,0.00153199,0.0029166,0.00571923,0.012612,0.0383381,0.000136855,0.642884,0.91464,1,43.322,0.288286,0.271996,27.9968,0.513612,62.9173,3.4536,178.985,1.66159,257.615,1.1208,300.371,0.341232,0.196971,0.401331,0.234966,0.45567
0.0551465,0.750963,0.000247799,0.000214335,0.00034059,0.00076479,0.00112137,0.0015113,0.00283015,0.0056346,0.0119096,0.0377834,0.000123891,0.578604,0.918471,1,41.0343,0.3195,0.278479,28.1133,0.897665,62.7851,1.50789,180.695,2.9384,257.376,3.66065,297.883,0.763277,0.196392,0.406392,0.237289,0.438318
0.0594756,0.70047,0.000278878,0.000246498,0.000386344,0.000913916,0.00130718,0.0017076,0.00317323,0.00640184,0.013989,0.0421055,0.000124119,0.590742,0.938001,1,48.118,0.272763,0.295955,28.1532,0.581358,64.0352,1.06037,180.004,0.61443,257.722,0.730826,300.188,0.716073,0.201079,0.397139,0.235709,0.430255
0.0561977,0.961062,0.000531912,0.000456307,0.000778706,0.00108374,0.00148615,0.00198966,0.00366977,0.00746622,0.0162589,0.0504814,0.000110986,0.412453,0.941314,1,58.106,0.407855,0.331523,29.2181,1.705,64.1757,1.55875,179.248,2.18638,261.726,0.571758,297.424,1.23387,0.220952,0.453639,0.258954,0.497932
0.0573297,0.911432,0.000362551,0.000375935,0.000542943,0.000997401,0.0013986,0.00186848,0.00352265,0.00706073,0.0157709,0.0492997,0.000114783,0.478328,0.938091,1,57.2778,0.3882,0.330972,28.8573,1.15878,63.8854,0.483895,178.277,2.85695,261.167,1.26466,296.772,2.21036,0.219966,0.44404,0.261107,0.496893
0.0499973,0.664948,0.000178887,0.000165762,0.00027269,0.000613014,0.000867796,0.00116706,0.00220749,0.00471018,0.00999548,0.0308672,0.000190385,0.555561,0.975295,1,54.834,0.297008,0.253201,28.2869,0.664879,61.9495,2.03771,179.111,0.821096,260.5,0.51436,297.066,0.758209,0.219783,0.428117,0.248044,0.514538
0.0530942,0.639236,0.000314835,0.000263371,0.000412225,0.000862454,0.00108416,0.00149258,0.00295946,0.00632247,0.0142111,0.0438957,0.000162111,0.520416,0.992756,1,59.511,0.249598,0.271904,29.6602,1.8293,59.6055,1.24788,177.143,2.04359,263.332,0.350494,295.248,1.47423,0.224278,0.432694,0.217076,0.458738
0.0548924,0.820324,0.000431244,0.000292137,0.000509615,0.000951701,0.00118046,0.0016298,0.00307024,0.00626632,0.013307,0.0415103,6.61382e-05,0.470058,0.953084,1,51.9445,0.455456,0.283327,27.1707,0.515141,67.5063,2.41786,181.587,1.62311,259.127,0.968555,298.654,0.762914,0.179143,0.363125,0.215482,0.417038
0.0544602,0.820978,0.000399972,0.00048693,0.000719323,0.000994891,0.00130567,0.00182554,0.0031943,0.00670049,0.0141039,0.0441765,8.7652e-05,0.390267,0.945423,1,63.8321,0.393826,0.273987,26.8037,0.821177,67.0215,6.14188,179.777,1.83746,259.066,2.51063,299.2,2.35923,0.170465,0.36578,0.198422,0.40686
0.0582197,0.823858,0.00042617,0.000457297,0.000640612,0.00100947,0.00139324,0.00180995,0.00323028,0.00694072,0.0146916,0.0455515,8.4507e-05,0.432118,0.953976,1,58.2753,0.36843,0.297343,27.1069,1.10246,68.4652,5.72982,179.296,0.970852,261.224,1.95821,297.786,3.35071,0.171957,0.360913,0.196031,0.412226
0.0596319,0.677895,0.00042629,0.000369178,0.000740164,0.00103978,0.00129887,0.00173667,0.00313904,0.00660537,0.0143778,0.0452939,0.000127581,0.383844,0.940715,1,51.1396,0.29444,0.298372,29.2055,1.79197,59.1522,0.358999,180.123,0.901005,261.17,0.314629,299.523,2.06001,0.245476,0.442748,0.266506,0.484282
0.0520395,0.767644,0.000500683,0.000341709,0.000685229,0.000686455,0.00103384,0.00140015,0.00256893,0.00514977,0.0113726,0.0337731,0.00013806,0.324683,0.954568,1,44.5437,0.370278,0.262565,28.0536,0.638765,64.0508,0.94729,178.339,2.29257,257.829,0.736597,297.75,0.394875,0.20889,0.414719,0.269007,0.444379
0.051494,0.744721,0.000474259,0.000384394,0.000725008,0.000679894,0.00102313,0.00136365,0.00253155,0.00505377,0.0112754,0.033145,0.000136212,0.320329,0.973144,1,43.4355,0.36116,0.259971,28.1245,0.622419,64.1004,0.701428,178.386,2.03443,258.058,0.581234,298.26,0.349807,0.209384,0.422076,0.257002,0.464221
0.0460258,0.665748,0.00045563,0.000437997,0.000537007,0.000750885,0.00102275,0.00136779,0.00241024,0.00491412,0.0108413,0.0346241,0.00012686,0.35696,0.956914,1,48.9974,0.377516,0.221139,28.6535,0.691921,61.8575,2.29128,179.19,2.1782,260.93,0.379897,298.659,0.38316,0.215107,0.417669,0.218907,0.475693
0.0445655,0.865165,0.000284747,0.000221083,0.000372559,0.000745401,0.00102794,0.00141168,0.00269913,0.00577398,0.0125479,0.0383687,0.000120124,0.559679,0.998703,1,62.9605,0.461121,0.262999,28.819,0.981746,64.6857,0.845184,178.439,0.80099,262.119,0.856633,296.171,3.1805,0.211374,0.427091,0.246264,0.491435
0.0491551,0.766404,0.00022768,0.000187329,0.000325602,0.000751336,0.00100468,0.00133863,0.00241614,0.00524684,0.011398,0.0352397,0.000119707,0.603953,0.964461,1,41.6538,0.419719,0.265319,27.3675,0.422692,61.6974,3.15503,177.378,0.834297,262.456,1.46896,298.278,0.499792,0.207986,0.401598,0.246481,0.499312
0.053731,0.704511,0.000286142,0.000256413,0.000432837,0.000889243,0.00118801,0.00161309,0.00309575,0.00665972,0.0139654,0.0447872,9.36187e-05,0.590297,0.981232,1,47.52,0.349823,0.281199,27.9693,0.40548,62.5516,0.840183,178.716,4.27893,262.915,2.68982,300.006,0.280681,0.212787,0.387299,0.217395,0.4851
0.045883,0.654865,0.00030938,0.000225855,0.000392699,0.000660636,0.000941487,0.00126201,0.00225881,0.0047304,0.0105759,0.0330512,0.000173586,0.501393,0.970707,1,60.0488,0.303435,0.226709,28.8999,1.38872,60.4579,0.979164,176.02,0.413585,262.091,0.262747,294.516,1.3409,0.203824,0.423152,0.208388,0.444886
0.0502302,0.731513,0.000487654,0.000390706,0.000680327,0.000860003,0.00112236,0.00151541,0.00291032,0.00622638,0.0134405,0.0426814,0.000101038,0.41504,0.995733,1,40.6667,0.373129,0.259325,28.4824,1.01305,64.0605,2.55345,181.773,1.19174,261.113,2.72895,296.632,1.24543,0.209309,0.402073,0.21088,0.445073
0.0494723,0.755966,0.000234782,0.000171017,0.000351807,0.000843759,0.00118525,0.00161573,0.00292936,0.00632519,0.0139984,0.0445001,0.000109094,0.651874,0.951156,1,85.352,0.349046,0.263817,28.2398,1.43643,64.0795,1.04854,178.903,1.39069,260.781,0.296556,294.009,1.47771,0.199549,0.399706,0.200043,0.411133
0.0548889,0.807249,0.000365557,0.000303009,0.000522104,0.000817249,0.00107162,0.00147478,0.00278699,0.0059581,0.0128522,0.0390373,9.83618e-05,0.452641,0.98828,1,61.6813,0.391917,0.294761,27.9136,0.818006,65.9155,1.82459,178.777,1.31078,262.492,0.63381,300.637,0.383312,0.200127,0.394215,0.239771,0.499937
0.0597864,0.771763,0.000441711,0.000429052,0.000704699,0.00109407,0.00150262,0.00201459,0.00364544,0.00759073,0.0162582,0.0523029,9.91212e-05,0.436529,0.951854,1,59.0527,0.324189,0.305873,27.7587,1.08093,63.6978,0.845092,177.783,1.96043,261.261,0.324351,296.224,0.374074,0.196508,0.390972,0.195084,0.424375
0.0568507,0.82095,0.000317313,0.000316143,0.00056737,0.000966039,0.00133417,0.00178956,0.00342453,0.00704385,0.0156595,0.047499,9.65728e-05,0.528307,0.957438,1,58.6603,0.363405,0.30968,27.9713,0.737988,63.6775,2.35191,178.091,0.682248,263.589,3.52634,296.232,0.26338,0.201387,0.396177,0.209854,0.442894
0.0568223,0.744371,0.000205835,0.000158632,0.000275332,0.000834477,0.00112388,0.00152868,0.00280183,0.00594,0.0127368,0.0401954,0.000134662,0.656017,0.957998,1,60.4288,0.299665,0.30018,27.6262,0.635514,63.6895,1.47279,179.323,2.65186,264.264,0.335293,293.975,0.451343,0.200681,0.399211,0.210071,0.443855
0.0565666,0.684318,0.000345522,0.00023492,0.000495278,0.000799248,0.0011481,0.00155864,0.00276511,0.00616667,0.013721,0.0417034,0.000144597,0.47978,0.987673,1,45.2387,0.26942,0.289535,28.9245,1.9742,61.925,1.23958,178.475,0.520896,259.121,3.05212,298.976,1.90775,0.219165,0.420871,0.256124,0.468943
0.0596901,0.729966,0.000371577,0.00035804,0.000524309,0.00104232,0.00140597,0.00191401,0.00369585,0.00745243,0.0167354,0.052831,0.000127927,0.52146,0.951418,1,54.0691,0.277339,0.309968,28.6139,1.62614,62.0513,1.31919,177.913,5.66188,259.344,0.606386,300.505,0.761075,0.21411,0.41633,0.237628,0.482049
0.0582587,0.720915,0.000454609,0.000351798,0.000519659,0.000938496,0.00130132,0.0017331,0.00310825,0.00660287,0.0140052,0.0463415,0.000129167,0.455926,0.941629,1,67.6294,0.288918,0.297095,29.1062,0.732505,63.1065,1.16069,180.412,0.364676,259.697,0.49287,295.614,1.41545,0.226415,0.432898,0.245266,0.449569
0.0507451,0.733169,0.000335619,0.000294923,0.000481683,0.000903423,0.00120003,0.00161404,0.00283103,0.00621306,0.0129194,0.0423366,0.000111379,0.48279,0.954769,1,66.5471,0.350788,0.264256,29.2955,1.19587,62.6041,1.30387,180.015,0.454974,260.063,0.430406,296.362,2.72613,0.223584,0.421858,0.247985,0.448206
0.0509083,0.770724,0.00029284,0.000233414,0.000418526,0.000726054,0.0010428,0.00140435,0.00275483,0.00549528,0.0121333,0.0364227,0.00015527,0.496227,0.952717,1,59.8169,0.337392,0.26814,28.2428,1.41867,63.2839,2.45841,179.793,0.389701,258.272,0.765275,297.324,0.888607,0.209564,0.431709,0.256299,0.459092
0.0573371,0.799552,0.000429372,0.000273825,0.000558476,0.000814811,0.00111403,0.00147021,0.00283416,0.00580296,0.0122811,0.0378436,0.000137291,0.426517,0.968174,1,57.86,0.334163,0.310772,28.6746,0.680977,62.7372,0.888115,179.033,4.00968,263.49,1.59264,298.399,1.39327,0.226635,0.435602,0.267159,0.537356
